RightArm,LeftArm,Torso,Mouth
132,497,364,2896
132,497,364,2896
132,497,365,3550
132,497,365,3295
132,497,365,4090
132,497,365,4090
133,497,366,2830
133,497,366,1610
132,497,365,1373
132,497,365,1486
132,497,366,1486
132,497,366,1410
132,497,365,1128
132,497,365,748
132,497,365,681
132,497,365,574
132,497,365,1907
132,497,365,1971
132,497,365,1861
132,497,365,2166
132,497,365,2166
132,497,365,1829
132,497,365,952
132,497,365,705
132,497,365,2471
132,497,365,3219
132,497,365,2914
132,497,365,2524
136,497,366,2774
136,497,366,3793
158,471,366,3793
158,471,366,3595
227,418,367,2064
227,418,367,2757
305,381,367,2404
305,381,367,2730
348,355,366,2813
348,355,366,2326
349,344,366,2091
349,344,366,1625
348,340,367,1625
348,340,367,2634
347,340,367,3208
347,340,367,2942
347,340,367,2537
347,340,367,2023
347,340,367,1647
347,339,367,1647
347,339,367,1331
347,340,367,1438
347,340,367,2389
347,339,367,2360
347,339,367,2087
347,338,367,2008
347,338,367,2212
347,336,367,2520
347,336,367,2149
347,334,367,2149
347,334,367,1931
346,335,367,1312
346,335,367,1647
336,336,367,2046
336,336,367,2175
311,340,365,1876
311,340,365,1363
268,373,364,1363
268,373,364,1289
220,432,364,1584
220,432,364,1288
165,484,365,1827
165,484,365,2246
139,497,366,1596
139,497,366,1683
138,496,366,1683
138,496,366,1495
139,495,367,1652
139,495,367,1591
139,496,367,1531
139,496,367,1173
139,495,367,1542
139,495,367,1727
139,495,367,1195
139,495,367,1710
139,496,367,1710
139,496,367,1329
139,495,367,1047
139,495,367,682
139,496,367,895
139,496,367,620
139,495,367,312
139,495,367,307
139,496,367,0
139,496,367,0
139,495,367,0
139,495,367,0
139,496,366,0
139,496,366,0
139,495,369,0
139,495,369,0
139,496,402,0
139,496,402,0
139,496,454,0
139,496,454,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,0
139,496,480,522
139,496,480,700
139,496,480,846
139,496,480,840
139,496,480,804
139,496,480,565
139,496,480,858
139,496,480,930
139,496,480,930
139,496,480,711
139,496,448,972
139,496,448,677
138,495,394,593
138,495,394,774
139,495,345,828
139,495,345,673
138,495,322,0
138,495,322,0
139,495,321,759
139,495,321,840
139,495,321,688
139,495,321,831
139,495,322,732
139,495,322,743
139,495,322,743
139,495,322,858
139,495,322,915
139,495,322,976
139,495,322,830
139,495,322,742
139,495,322,1121
139,495,322,970
139,495,322,970
139,495,322,814
139,496,322,807
139,496,322,1158
139,495,328,1351
139,495,328,1650
139,496,356,1518
139,496,356,1439
139,496,402,1419
139,496,402,1419
139,496,420,1415
139,496,420,1580
139,496,422,1547
139,496,422,1526
139,496,425,1521
139,496,425,1733
139,496,427,1733
139,496,427,1811
139,496,428,1634
139,496,428,1630
139,496,428,1759
139,496,428,1995
139,496,428,2085
139,496,428,2085
139,496,427,1482
139,496,427,1123
139,496,427,1596
139,496,427,1674
139,496,427,1367
139,496,427,1487
139,496,427,1487
139,496,427,1858
139,496,427,1931
139,496,427,1497
139,496,427,1471
139,496,427,1531
139,496,427,1644
139,496,427,1644
139,496,427,1836
139,496,417,1967
139,496,417,2090
139,496,383,1994
139,496,383,1790
139,496,342,1629
139,496,342,1629
139,496,322,1478
139,496,322,1017
139,496,321,1056
139,496,321,1317
139,496,321,1454
139,496,321,1562
139,496,321,1605
139,496,321,1084
139,496,322,836
139,496,322,1360
139,496,322,1360
139,496,322,1355
139,496,321,693
139,496,321,658
139,496,321,0
139,496,321,0
139,496,321,0
139,496,321,0
139,496,321,0
139,496,321,0
139,496,321,0
139,496,321,0
139,496,321,0
139,496,321,0
139,496,322,0
139,496,322,0
139,496,330,0
139,496,330,0
139,496,369,0
139,496,369,0
139,496,412,0
139,496,412,0
139,496,441,0
139,496,441,0
139,496,450,0
139,496,450,0
139,496,447,0
139,496,447,0
139,496,441,0
139,496,441,0
139,496,435,0
139,496,435,0
139,496,431,0
139,496,431,0
139,496,428,0
139,496,428,0
139,496,427,0
139,496,427,0
139,496,427,0
139,496,427,0
139,496,428,0
139,496,428,670
139,496,428,1811
139,496,428,2203
139,496,428,1694
139,496,428,2326
139,496,428,2326
139,496,428,2015
139,496,428,932
139,496,428,1833
139,496,428,1832
139,496,428,1066
139,496,428,469
139,496,428,765
139,496,428,644
139,496,428,644
139,496,429,393
139,496,429,735
139,496,429,1010
139,496,429,1048
139,496,428,1296
139,496,428,1114
139,496,428,1270
139,496,428,1270
139,496,427,1660
139,496,427,1626
138,496,427,1825
138,496,427,1754
139,496,427,1054
139,496,427,1179
139,496,427,845
139,496,427,791
139,496,427,496
139,496,427,496
139,494,427,765
139,494,427,1140
139,488,427,1988
139,488,427,2048
139,470,424,2410
139,470,424,1965
139,445,423,1249
139,445,423,1339
139,413,423,1339
139,413,423,1879
139,379,423,1252
139,379,423,1957
139,345,423,1832
139,345,423,2310
139,309,423,1673
139,309,423,2293
139,273,423,1936
139,273,423,1936
139,237,422,2189
139,237,422,1568
139,207,422,2119
139,207,422,1897
139,178,422,1471
139,178,422,2161
139,157,422,2294
139,157,422,2294
139,144,421,1177
139,144,421,1288
139,144,421,1844
139,144,422,2570
139,146,422,2514
139,146,422,2044
139,146,422,1113
139,160,421,1113
139,160,421,1611
139,186,422,1184
139,186,422,1848
139,218,422,1966
139,218,422,1470
139,255,422,1516
139,255,422,2010
139,287,422,2010
139,287,422,2003
139,319,422,2040
139,319,422,1666
139,348,422,1481
139,348,422,1170
139,376,421,1124
139,376,421,1603
139,403,421,1328
139,403,421,916
139,426,421,916
139,426,421,1188
139,447,421,1138
139,447,421,966
139,469,421,901
139,469,421,516
139,492,421,455
139,492,421,379
139,497,421,0
139,497,421,0
139,292,422,0
139,292,422,0
139,193,422,0
139,193,422,0
139,207,422,0
139,207,422,0
139,165,422,0
139,165,422,0
139,497,422,0
139,497,422,0
139,497,422,0
139,497,422,0
139,481,422,0
139,481,422,0
138,453,422,0
138,453,422,0
139,425,422,0
139,425,422,0
139,395,422,0
139,395,422,0
139,362,422,1149
139,362,422,1014
139,328,422,986
139,328,422,892
139,295,422,892
139,295,422,583
139,266,422,0
139,266,422,0
139,238,423,745
139,238,423,1454
139,212,423,1271
139,212,423,853
139,192,423,853
139,192,423,576
139,178,423,410
139,178,423,407
139,173,423,646
139,173,423,1035
139,173,423,1227
139,173,423,1227
139,179,423,1311
139,179,423,1639
139,193,423,1820
139,193,423,966
139,218,423,939
139,218,423,2100
139,252,423,2100
139,252,423,2306
139,287,423,1884
139,287,423,735
139,317,423,574
139,317,423,407
139,349,423,534
139,349,423,1657
139,380,423,1657
139,380,423,1738
139,410,423,2162
139,410,423,2494
139,439,423,2616
139,439,423,1743
139,461,422,1471
139,461,422,1340
139,479,422,997
139,479,422,997
139,492,423,1104
139,492,423,619
139,496,423,455
139,496,423,553
139,496,422,685
139,496,422,723
139,496,422,725
139,496,422,725
139,496,423,808
139,496,423,905
139,496,423,889
139,496,423,1081
143,496,426,1182
143,496,426,1154
150,496,430,1151
150,496,430,1179
180,496,431,1519
180,496,431,1519
225,496,429,1017
225,496,429,806
272,496,428,1049
272,496,428,1247
309,496,429,1261
309,496,429,1448
340,496,432,1393
340,496,432,1393
371,496,430,1368
371,496,430,1232
401,496,429,1038
401,496,429,1343
401,496,429,1899
424,496,428,1289
434,496,428,1380
434,496,428,1554
443,496,427,1497
443,496,427,1620
443,496,427,1620
445,496,427,1462
445,496,427,1039
443,496,427,1495
443,496,427,1175
433,496,427,1300
433,496,427,984
429,497,427,906
429,497,427,906
415,496,427,603
415,496,427,581
389,496,427,345
389,496,427,0
351,496,427,0
351,496,427,0
316,496,427,0
316,496,427,0
281,496,428,0
281,496,428,0
258,496,428,0
258,496,428,0
250,496,428,0
250,496,428,0
247,496,427,0
247,496,427,0
239,496,427,0
239,496,427,0
226,496,427,0
226,496,427,0
210,496,427,0
210,496,427,0
196,496,427,0
196,496,427,0
187,496,427,0
187,496,427,0
178,496,427,0
178,496,427,0
169,496,427,0
169,496,427,0
170,496,430,0
170,496,430,0
185,496,430,0
185,496,430,0
230,496,429,0
230,496,429,0
287,496,428,0
287,496,428,0
319,496,427,0
319,496,427,0
321,496,427,0
321,496,427,0
321,496,428,0
321,496,428,0
318,496,427,0
318,496,427,0
311,496,427,0
311,496,427,0
295,496,427,0
295,496,427,0
269,496,427,0
269,496,427,0
251,496,427,0
251,496,427,0
248,496,428,0
248,496,428,0
250,496,428,0
250,496,428,0
261,496,429,0
261,496,429,0
281,496,429,0
281,496,429,0
307,496,428,0
307,496,428,0
337,496,428,0
337,496,428,0
356,496,427,0
356,496,427,0
360,496,427,0
360,496,427,0
359,496,427,0
359,496,427,0
354,496,427,0
354,496,427,0
344,496,427,0
344,496,427,0
331,497,428,0
331,497,428,0
308,496,428,0
308,496,428,0
273,496,427,0
273,496,427,0
233,496,427,0
233,496,427,0
190,496,427,0
190,496,427,0
164,496,427,0
164,496,427,0
160,496,428,520
160,496,428,866
161,496,428,1175
161,496,428,1476
161,496,429,1534
161,496,429,1486
161,496,430,1237
161,496,430,1692
160,496,430,2108
160,496,430,1890
161,496,429,1856
161,496,429,1856
160,496,429,2075
160,496,429,2009
160,496,429,2020
160,496,429,2493
160,496,429,1818
160,496,429,1469
160,496,429,1648
160,496,429,2365
160,496,429,2365
160,496,429,2379
160,496,429,1706
160,496,429,1532
160,497,429,1522
160,497,429,2427
160,496,429,1953
160,496,429,1342
160,496,429,1649
160,496,429,1438
160,496,429,1625
160,496,429,820
160,496,429,1002
160,496,429,793
160,496,429,794
160,496,429,794
160,496,429,1042
160,496,429,1329
160,496,429,1587
160,496,429,1220
160,496,429,1318
160,496,429,1234
160,496,429,944
160,496,429,944
160,496,429,1222
160,496,429,933
160,496,429,1069
160,496,429,1309
160,496,429,1365
160,496,429,1303
160,496,429,1038
160,496,429,896
160,496,429,1215
160,496,427,1871
160,496,427,1510
160,496,428,1728
160,496,428,1021
160,496,427,1485
160,496,427,1741
160,496,427,2740
160,496,427,2740
160,496,427,1607
160,496,427,839
160,496,430,463
160,496,430,339
160,496,430,579
160,496,430,1533
160,496,430,1660
160,496,430,971
160,496,430,1311
160,496,430,1369
160,496,431,1194
160,496,431,1194
160,496,431,1419
160,496,431,1448
160,496,435,1414
160,496,435,1436
160,497,445,1435
160,497,445,1392
160,497,456,1374
160,497,456,1374
160,496,465,1704
160,496,465,1625
160,497,473,1208
160,497,473,1537
160,497,481,1128
160,497,481,962
160,496,480,1230
160,496,480,1230
160,497,480,1495
160,497,480,1230
160,496,480,1141
160,496,480,1013
160,497,480,915
160,497,480,1252
160,496,480,1080
160,496,480,951
160,496,480,951
160,496,480,821
160,496,480,733
160,496,480,773
160,496,480,974
160,496,480,1358
160,496,480,1311
160,496,480,1355
160,496,480,1606
160,496,480,1178
160,496,480,1178
160,496,480,1375
160,496,480,1805
160,496,480,1728
160,496,480,1875
160,496,480,1090
160,496,480,2064
160,496,480,2064
160,496,480,1677
160,496,480,1442
160,496,480,1445
160,496,480,1611
160,496,480,1349
160,496,480,1172
160,496,480,1253
160,496,480,1253
160,496,480,1236
160,496,480,1013
160,496,480,1187
160,496,480,952
160,496,480,842
160,496,480,644
160,496,480,538
160,496,480,383
160,496,480,383
160,496,480,500
160,496,477,496
160,496,477,504
160,497,467,401
160,497,467,543
160,496,462,445
160,496,462,419
160,497,458,484
160,497,458,509
160,496,456,524
160,496,456,490
160,497,454,521
160,497,454,551
160,496,451,0
160,496,451,0
160,497,449,0
160,497,449,352
160,496,445,333
160,496,445,392
160,497,442,494
160,497,442,494
160,496,440,356
160,496,440,345
160,497,438,481
160,497,438,326
160,496,435,467
160,496,435,522
160,497,432,303
160,497,432,307
160,496,427,0
160,496,427,0
160,496,427,327
160,496,424,454
160,496,424,677
160,496,420,867
160,497,419,1013
160,497,419,1130
160,497,419,1073
160,496,415,1138
160,496,415,1138
160,496,412,1063
160,496,412,967
160,496,411,793
160,496,411,858
160,496,409,599
160,496,409,830
160,496,406,1105
160,496,406,1119
160,496,405,825
160,496,405,825
160,496,402,688
160,496,402,689
160,496,397,857
160,496,397,790
160,496,394,986
160,496,394,974
160,496,390,974
160,496,390,858
160,497,388,1008
160,497,388,1146
160,496,385,1076
160,496,385,825
160,496,382,704
160,496,382,692
160,496,379,818
160,496,379,1185
160,496,375,1185
160,496,375,990
160,496,372,933
160,496,372,698
160,496,367,1043
160,496,367,1291
160,496,364,1092
160,496,364,1225
160,496,360,922
160,496,360,922
160,496,356,1042
160,496,356,703
160,496,352,1338
160,496,352,778
160,496,350,703
160,496,350,736
160,496,349,497
160,496,349,360
160,496,347,372
160,496,347,372
160,497,346,872
160,497,346,640
160,496,346,565
160,496,346,596
160,497,346,0
160,497,346,0
160,496,346,0
160,496,346,0
160,497,346,0
160,497,346,0
160,496,346,0
160,496,346,0
160,496,346,0
160,496,346,0
160,496,349,0
160,496,349,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,350,0
160,496,348,379
160,496,348,862
160,496,348,1286
160,496,348,1892
160,496,349,1892
160,496,349,1366
160,496,351,1457
160,496,351,2183
161,496,352,3027
161,496,352,2262
162,496,354,2687
162,496,354,2687
165,496,362,2029
165,496,362,2012
169,496,368,2127
169,496,368,1986
175,496,373,1821
175,496,373,1863
181,497,381,2094
181,497,381,2187
188,496,387,2458
188,496,387,2839
198,497,392,2839
198,497,392,2200
204,496,396,1825
204,496,396,2148
209,497,398,2154
209,497,398,2147
217,496,400,1664
217,496,400,1594
219,496,405,1357
219,496,405,1282
220,496,407,1227
220,496,407,1139
219,497,408,1146
219,497,408,1084
219,497,408,978
219,496,406,803
218,496,405,929
218,496,405,929
218,496,405,927
218,497,400,1111
218,497,400,1207
216,496,396,1430
216,496,396,1127
205,496,396,837
205,496,396,1283
195,496,395,1347
195,496,395,1347
187,497,395,1122
187,497,395,864
177,496,395,678
177,496,395,891
169,496,396,789
169,496,396,853
165,496,397,559
165,496,397,438
164,496,400,0
164,496,400,0
164,496,403,0
164,496,403,367
165,496,406,1133
165,496,406,1245
165,496,412,1313
165,496,412,1264
166,496,420,1552
166,496,420,1552
172,496,428,1869
172,496,428,2024
182,496,436,2051
182,496,436,1913
193,496,443,2533
193,496,443,2770
204,496,451,2770
204,496,451,2743
210,496,458,2280
210,496,458,2017
219,496,465,1325
219,496,465,1039
230,496,472,1374
230,496,472,1393
246,496,480,1386
267,496,480,1457
267,496,480,1457
278,496,480,1397
278,496,480,1580
287,496,480,1580
287,496,480,1712
295,496,480,1213
295,496,480,986
306,497,480,1053
306,497,480,765
319,496,480,503
319,496,480,706
332,496,480,827
332,496,480,1311
337,496,480,1311
337,496,480,865
340,497,480,1095
340,497,480,1079
340,496,480,1143
340,496,480,1395
340,497,480,1042
340,497,480,1039
337,496,480,972
