RightArm,LeftArm,Torso,Mouth
135,281,457,1941
135,281,457,1857
135,267,458,2050
135,267,458,2050
134,256,458,2306
134,256,458,2606
134,247,459,2279
134,247,459,1781
135,244,459,1783
135,244,459,1012
135,245,459,1012
135,245,459,1319
134,245,459,1255
134,245,459,1335
135,248,462,1336
135,248,462,1321
134,253,466,1368
134,253,466,1343
134,263,470,1437
134,263,470,1437
134,276,471,1298
134,276,471,964
135,291,471,1001
135,291,471,969
135,306,471,770
135,306,471,498
135,323,471,751
135,323,471,1031
135,336,471,1260
135,336,471,1260
135,345,471,863
135,345,471,1078
135,348,470,991
135,348,470,1345
135,343,471,1012
135,343,471,1021
134,331,470,1021
134,331,470,889
135,313,470,712
135,313,470,537
135,299,470,329
135,299,470,311
135,289,470,0
135,289,470,0
135,283,470,0
135,283,470,0
135,281,469,0
135,281,469,0
134,282,465,0
134,282,465,0
135,285,460,0
135,285,460,0
134,291,456,0
134,291,456,0
135,304,452,0
135,304,452,0
135,320,447,0
