RightArm,LeftArm,Torso,Mouth
134,279,298,1190
134,279,298,613
134,279,298,613
134,279,298,711
134,237,298,827
134,237,298,1014
134,237,298,1177
134,237,298,1257
134,204,298,1381
134,204,298,770
134,204,298,1043
134,204,298,1043
134,191,298,924
134,191,298,824
134,191,298,768
134,191,298,979
134,191,298,1093
134,191,298,1077
134,191,298,930
134,191,298,930
134,191,298,1832
134,191,298,1396
134,191,298,1401
134,191,298,1099
134,191,298,1213
134,191,298,657
134,191,298,540
134,191,298,540
134,186,299,461
134,186,299,388
134,186,299,1314
134,186,299,1427
133,155,298,1482
133,155,298,1016
133,155,298,701
133,155,298,503
134,136,297,644
134,136,297,1096
134,136,297,1791
134,136,297,2120
134,136,298,2120
134,136,298,2049
134,136,298,2365
134,136,298,2072
134,136,299,1892
134,136,299,1948
134,136,299,1820
134,136,299,1796
134,136,299,1796
134,136,299,1622
134,136,299,1077
134,136,299,1201
134,136,299,1244
134,136,299,1335
134,136,299,1173
134,136,299,1173
134,136,299,1056
134,136,299,1103
134,136,299,1109
134,136,299,999
134,136,299,1245
134,136,299,1233
134,136,299,1222
134,136,299,1563
134,136,298,1346
134,136,298,1346
134,136,298,1183
134,136,298,1144
134,166,299,1216
134,166,299,1416
134,166,299,1440
134,166,299,1364
134,218,300,1228
134,218,300,1330
134,218,300,1317
134,218,300,1464
134,257,299,1387
134,257,299,1481
134,257,299,1255
134,257,299,1255
134,296,299,1300
134,296,299,1341
134,296,299,1231
134,296,299,1573
134,344,299,1524
134,344,299,1293
134,344,299,1529
134,344,299,1318
134,400,299,921
134,400,299,833
134,400,299,953
134,400,299,919
134,446,299,668
134,446,299,572
134,446,299,442
134,446,299,447
134,475,299,0
134,475,299,0
134,475,299,0
134,475,299,0
134,489,299,0
134,489,299,0
134,489,299,0
134,489,299,0
134,497,299,0
134,497,299,0
134,497,299,0
134,497,299,0
134,497,299,0
134,497,299,0
134,497,299,0
134,497,299,0
134,497,300,0
134,497,300,0
134,497,300,0
134,497,300,0
134,308,300,0
134,308,300,0
134,308,300,0
134,308,300,0
134,253,300,0
134,253,300,0
134,253,300,0
134,253,300,0
134,309,299,0
134,309,299,0
134,309,299,0
134,309,299,0
134,297,300,0
134,297,300,0
134,297,300,0
134,297,300,0
134,309,299,1171
134,309,299,1833
134,309,299,2215
134,309,299,2243
134,497,299,1949
134,497,299,1949
134,497,299,3361
134,497,299,3744
134,497,299,3145
134,497,299,2467
134,497,299,2515
134,497,299,3550
134,497,299,3295
134,497,299,3295
134,497,299,4090
134,497,299,4090
134,497,299,2303
134,497,299,1610
134,497,299,1373
134,497,299,1486
134,497,299,1128
134,497,299,1128
134,497,299,1029
134,497,299,748
134,497,299,1907
134,497,299,2109
134,497,299,1861
134,497,299,1861
134,497,299,705
134,497,299,871
134,497,299,2471
134,497,299,3219
134,497,299,2914
134,497,298,2774
134,497,298,3607
134,497,298,3607
134,497,298,3793
134,497,298,3595
134,497,298,3411
134,497,298,2757
134,497,298,2404
134,497,298,2730
134,497,298,2813
134,497,298,2326
134,497,298,1625
134,497,298,1625
134,497,298,1724
134,497,298,2634
134,497,298,3208
134,497,298,2942
134,497,298,2293
134,497,298,2023
134,497,298,1647
134,497,299,1331
134,497,299,1438
134,497,299,1438
134,497,299,2389
134,497,303,2360
134,497,303,2087
134,497,303,2008
134,497,303,2212
134,497,336,2375
134,497,336,2149
134,497,336,1931
134,497,336,1312
134,497,385,1312
134,497,385,1647
134,497,385,1990
134,497,385,2175
134,497,439,1876
134,497,439,1363
134,497,439,1557
134,497,439,1557
134,497,480,1584
134,497,480,1288
134,497,480,1827
134,497,480,1949
134,497,481,1596
134,497,481,1683
134,497,481,1495
134,497,481,1652
134,497,481,1591
134,497,481,1531
134,497,481,1531
134,497,481,1173
134,497,481,1542
134,497,481,1727
134,497,481,1308
134,497,481,1710
134,497,481,1329
134,497,481,1329
134,497,481,1047
134,497,481,895
134,497,469,806
134,497,469,620
134,497,469,312
134,497,469,0
134,497,436,0
134,497,436,0
134,497,436,0
134,497,436,0
134,497,395,0
134,497,395,0
134,497,395,0
134,497,395,0
134,497,353,0
134,497,353,0
134,497,353,0
134,497,353,0
134,497,311,0
134,497,311,0
134,497,311,0
134,497,311,0
134,497,278,0
134,497,278,0
134,497,278,0
134,497,278,0
134,497,258,0
134,497,258,0
134,497,258,0
134,497,258,0
134,497,247,0
134,497,247,0
134,497,247,0
134,497,247,0
134,497,246,522
134,497,246,846
134,497,246,840
134,497,246,804
134,497,246,804
134,497,246,629
134,497,246,858
134,497,246,930
134,497,246,711
134,497,246,972
134,497,246,677
134,497,247,673
134,497,247,0
134,497,255,0
134,497,255,759
134,497,255,840
134,497,270,743
134,497,283,858
134,497,283,915
134,497,283,976
134,497,283,830
134,497,289,742
134,497,289,1007
134,497,289,970
134,497,294,814
134,497,294,807
134,497,294,1158
134,497,294,1351
134,497,300,1817
134,497,300,1518
134,497,300,1518
134,497,300,1439
134,497,307,1390
134,497,307,1419
134,497,307,1580
134,497,307,1547
134,497,311,1722
134,497,311,1526
134,497,311,1521
134,497,311,1521
134,497,312,1811
134,497,312,1773
134,497,312,1634
134,497,312,1630
134,497,312,1759
134,497,312,2250
134,497,312,2085
134,497,312,1482
134,497,315,1482
134,497,315,1123
134,497,315,1724
134,497,315,1674
134,497,323,1367
134,497,323,1487
134,497,323,2098
134,497,323,1931
134,497,329,1931
134,497,329,1497
134,497,329,1471
134,497,329,1531
134,497,329,1644
134,497,329,1836
134,497,329,1967
134,497,329,1967
134,497,329,2203
134,497,329,1994
134,497,329,1790
134,497,329,1629
134,497,330,1478
134,497,330,1017
134,497,330,1056
134,497,330,1317
134,497,330,1317
134,497,330,1454
134,497,330,1635
134,497,330,1605
134,497,330,1084
134,497,330,836
134,497,330,1355
134,497,330,1355
134,497,330,693
134,497,330,578
134,497,330,658
134,497,330,0
134,497,330,0
134,497,330,0
134,497,330,0
134,497,330,0
134,497,331,0
134,497,331,0
134,497,331,0
134,497,331,0
134,497,348,0
134,497,348,0
134,497,348,0
134,497,348,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,352,0
134,497,351,0
134,497,351,0
134,497,351,0
134,497,351,0
134,497,351,0
134,497,351,0
134,497,351,0
134,497,351,0
134,497,349,1811
134,497,349,2203
134,497,349,2203
134,497,349,1694
134,497,352,1645
134,497,352,2326
134,497,352,932
134,497,352,1833
134,497,358,1832
134,497,358,1367
134,497,358,1066
134,497,358,765
134,497,364,765
134,497,364,644
134,497,364,321
134,497,364,393
134,497,365,1010
134,497,365,1048
134,497,365,1296
134,497,365,1053
134,497,366,1053
134,497,366,1270
134,497,366,1660
134,497,366,1626
134,497,366,1926
134,497,366,1825
134,497,366,1054
134,497,366,1179
134,497,367,845
134,497,367,845
134,497,367,791
134,497,367,849
134,497,367,765
134,497,367,1140
134,497,367,1988
134,497,367,2048
134,497,367,2221
134,497,367,1965
134,497,367,1249
134,497,367,1339
134,497,367,1667
134,497,367,1667
134,497,367,1879
134,497,367,1957
134,497,367,1832
134,497,367,1730
134,497,367,2310
134,497,367,1673
134,497,375,2293
134,497,375,1936
134,497,375,2189
134,497,375,1568
134,497,375,2119
134,497,375,1897
134,497,375,1471
134,497,375,2161
134,497,376,2161
134,497,376,2976
134,497,376,1177
134,497,376,1288
134,497,376,1844
134,497,378,2031
134,497,378,2570
134,497,378,2044
134,497,378,1113
134,497,379,1113
134,497,379,1611
134,497,379,990
134,497,379,1848
134,497,379,1966
134,497,379,1470
134,497,379,939
134,497,379,939
134,497,382,2010
134,497,382,2003
134,497,382,2040
134,497,382,1666
134,497,383,1481
134,497,383,1170
134,497,383,1124
134,497,383,1603
134,497,383,1603
134,497,383,1328
134,497,383,822
134,497,383,1188
134,497,386,1138
134,497,386,966
134,497,386,901
134,497,386,616
134,497,388,455
134,497,388,379
134,497,388,379
134,497,388,0
134,497,388,361
134,497,388,0
134,497,388,0
134,497,388,0
134,497,390,0
134,497,390,0
134,497,390,0
134,497,390,0
134,497,392,0
134,497,392,0
134,497,392,0
134,497,392,0
134,497,393,0
134,497,393,0
134,497,393,0
134,497,393,0
134,497,397,0
134,497,397,0
134,497,397,0
134,497,397,0
134,497,397,0
134,497,397,1149
134,497,397,1014
134,497,397,986
134,497,398,892
134,497,398,467
134,497,398,0
134,497,398,0
134,497,402,0
134,497,402,745
134,497,402,1409
134,497,402,1271
134,497,405,853
134,497,405,576
134,497,405,320
134,497,405,407
134,497,405,407
134,497,405,646
134,497,405,1035
134,497,405,1227
134,497,411,1311
134,497,411,1639
134,497,411,1820
134,497,411,966
134,497,417,1123
134,497,417,939
134,497,417,2100
134,497,417,2306
134,497,417,1884
134,497,417,1455
134,497,417,574
134,497,417,407
134,497,418,407
134,497,418,534
134,497,418,1472
134,497,418,1738
134,497,417,2162
134,497,417,2494
134,497,417,2616
134,497,417,1616
134,497,416,1616
134,497,416,1471
134,497,416,1340
134,497,416,997
134,497,406,1104
134,497,406,619
134,497,406,455
134,497,406,553
134,497,382,685
134,497,382,685
134,497,382,723
134,497,382,725
134,497,365,808
134,497,365,905
134,497,365,889
134,497,365,1081
134,497,343,1182
134,497,343,1182
134,497,343,1154
134,497,343,1151
134,497,318,1342
134,497,318,1519
134,497,318,1017
134,497,318,806
134,497,294,806
134,497,294,1119
134,497,294,1247
134,497,294,1261
134,497,277,1448
134,497,277,1393
134,497,277,1457
134,497,277,1232
134,497,267,1038
134,497,267,1038
134,497,267,1343
134,497,267,1539
134,497,264,1289
134,497,264,1380
134,497,264,1554
134,497,264,1497
134,497,264,1462
134,497,264,1462
134,497,264,1327
134,497,264,1039
134,497,266,1495
134,497,266,1300
134,497,266,984
134,497,266,950
134,497,266,906
134,497,266,906
134,497,266,581
134,497,266,345
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,267,0
134,497,273,0
134,497,273,0
134,497,273,0
134,497,273,0
134,497,305,0
134,497,305,0
134,497,305,0
134,497,305,0
134,497,346,0
134,497,346,0
134,497,346,0
134,497,346,0
134,497,384,0
134,497,384,0
134,497,384,0
134,497,384,0
134,497,413,0
134,497,413,0
134,497,413,0
134,497,413,0
134,497,434,0
134,497,434,0
134,497,434,520
134,497,434,1175
134,497,441,1476
134,497,441,1534
134,497,441,1486
134,497,441,1365
134,497,437,1692
134,497,437,2108
134,497,437,2108
134,497,437,1890
134,497,437,1856
134,497,412,1900
134,497,412,2009
134,497,412,2020
134,497,412,2493
134,497,360,1818
134,497,360,1990
134,497,360,1469
134,497,360,1648
134,497,327,2365
134,497,327,2379
134,497,327,1978
134,497,327,1706
134,497,315,1522
134,497,315,2427
134,497,315,1953
134,497,315,1342
134,497,318,1342
134,497,318,1649
134,497,318,1625
134,497,318,1192
134,497,333,820
134,497,333,1002
134,497,333,793
134,497,333,1042
134,497,377,1179
134,497,377,1329
134,497,377,1329
134,497,377,1587
134,497,389,1220
134,497,389,1234
134,497,389,1070
134,497,389,944
134,497,390,1222
134,497,390,933
134,497,390,1352
134,497,390,1352
134,497,391,1309
134,497,391,1365
134,497,391,1303
134,497,391,896
134,497,397,1215
134,497,397,1871
134,497,397,1510
134,497,397,1728
134,497,407,1728
134,497,407,1374
134,497,407,1485
134,497,407,1741
134,497,409,2740
134,497,409,495
134,497,409,839
134,497,409,463
134,497,409,339
134,497,409,339
134,497,409,579
134,497,409,1660
134,497,412,1422
134,497,412,971
134,497,412,1311
134,497,412,1194
134,497,421,1194
134,497,421,1419
134,497,421,1449
134,497,421,1448
134,497,427,1414
134,497,427,1435
134,497,427,1392
134,497,427,1234
134,497,434,1374
134,497,434,1704
134,497,434,1704
134,497,434,1208
134,497,439,1537
134,497,439,1533
134,497,439,1128
134,497,439,1230
134,497,449,1265
134,497,449,1495
134,497,449,1495
134,497,449,1230
134,498,455,1141
134,498,455,915
134,498,455,1252
134,498,455,917
134,497,457,1080
134,497,457,951
134,497,457,821
134,497,457,584
134,497,452,773
134,497,452,974
134,497,452,974
134,497,452,1358
134,498,442,1311
134,498,442,1355
134,498,442,1322
134,498,442,1178
134,498,424,1375
134,498,424,1805
134,498,424,1490
134,498,424,1875
134,497,412,1875
134,497,412,1090
134,497,412,2064
134,497,412,1598
134,498,401,1442
134,498,401,1445
134,498,401,1611
134,498,401,1611
134,497,386,1349
134,497,386,1172
134,497,386,1253
134,497,386,1236
134,497,368,1013
134,497,368,1377
134,497,368,952
134,497,368,842
134,497,353,842
134,497,353,644
134,497,353,538
134,497,353,446
134,497,342,500
134,497,342,496
134,497,342,504
134,497,342,401
134,497,330,543
134,497,330,543
134,497,330,445
134,497,330,419
134,497,325,484
134,497,325,509
134,497,325,490
134,497,325,521
134,497,325,551
134,497,325,0
134,497,325,0
134,497,325,0
134,497,325,360
134,497,325,352
134,497,325,333
134,497,325,392
134,497,326,494
134,497,326,304
134,497,326,345
134,497,326,481
134,497,326,481
134,497,326,326
134,497,326,522
134,497,326,0
134,497,326,303
134,497,326,307
134,497,326,327
134,497,326,327
134,497,326,454
134,497,326,694
134,497,326,677
134,497,326,1013
134,497,326,1130
134,497,326,1073
134,497,326,1154
134,497,326,1138
134,497,326,1063
134,497,326,967
134,497,326,967
134,497,326,858
134,497,326,864
134,497,326,599
134,497,326,830
134,497,326,1119
134,497,326,825
134,497,326,1020
134,497,326,1020
134,497,326,688
134,497,326,857
134,497,326,790
134,497,326,588
134,497,326,986
134,497,326,974
134,497,326,858
134,497,326,905
134,497,326,1146
134,497,326,1146
134,497,326,1076
134,497,326,825
134,497,326,704
134,497,326,818
134,497,326,935
134,497,326,1185
134,497,326,990
134,497,326,990
134,497,326,698
134,497,326,1043
134,497,326,848
134,497,326,1291
134,497,326,1225
134,497,326,922
134,497,326,445
134,497,326,445
134,497,326,1042
134,497,326,703
134,497,326,778
134,497,326,703
134,497,326,518
134,497,326,736
134,497,326,360
134,497,326,360
134,497,326,372
134,497,326,872
134,497,326,1452
134,497,326,640
134,497,326,596
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
134,497,326,0
